2009,2,"Metoyer, Tony",922776,JR,Metoyer,Tony,11.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,5.0,10.0,15.0,2.0,0.0,2.0,8.0,1.0,0.0,1.0,7.0,
2009,2,"Miller, Lane",957034,JR,Miller,Lane,1.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Minner, Taber",549270,SR,Minner,Taber,6.0,26.0,113.0,2.0,,,,,,,26.0,113.0,1.0,6.0,0.0,,,,,,,,,,,,7.0,130.0,0.0,2.0,,,,,,,,,,,,12.0,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Morris, Chris",624427,SR,Morris,Chris,12.0,,,,,,,,,,0.0,0.0,16.0,211.0,3.0,,,,,,,,,10.0,69.0,0.0,9.0,203.0,0.0,3.0,,,,,,,,,,,,18.0,,2.0,1.0,3.0,,,0.0,,,,0.0,,
2009,2,"Myer, Adam",737447,JR,Myer,Adam,6.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Nation, John",973179,JR,Nation,John,1.0,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Navarro, ",941076,-,Navarro,,4.0,,,,,,,,,,0.0,0.0,,,,1.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,4.0,6.0,,,0.0,,,,0.0,,
2009,2,"Odelusi, Derek",922729,FR,Odelusi,Derek,11.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,14.0,17.0,31.0,0.0,2.0,1.0,5.0,0.0,1.0,0.5,4.0,
2009,2,"Odighibor, Felix",922766,FR,Odighibor,Felix,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Ononobi, Obinna",973174,JR,Ononobi,Obinna,1.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1.0,2.0,,,0.0,,,,0.0,,
2009,2,"Pierce, Doug",922773,JR,Pierce,Doug,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Schuett, Taylor",853281,SO,Schuett,Taylor,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Scott, Bernard",811653,SR,Scott,Bernard,12.0,266.0,2156.0,28.0,1.0,0.0,0.0,0.0,0.0,,267.0,2156.0,47.0,826.0,6.0,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,204.0,,0.0,1.0,1.0,,,0.0,,,,0.0,,
2009,2,"Simeone, Trey",973671,JR,Simeone,Trey,3.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Simmons, ",957032,-,Simmons,,1.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,,,,,,,,1.0,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Smith, Ryan",922775,FR,Smith,Ryan,10.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,4.0,10.0,14.0,1.0,3.0,2.5,16.0,1.0,0.0,1.0,11.0,1.0
2009,2,"Stewart, Zach",811657,SO,Stewart,Zach,11.0,2.0,-14.0,0.0,87.0,59.0,1.0,666.0,5.0,,89.0,652.0,1.0,-3.0,0.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,4.0,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Studivant, Vantrise",922761,SO,Studivant,Vantrise,10.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,16.0,9.0,25.0,11.0,1.0,11.5,55.0,6.0,1.0,6.5,47.0,2.0
2009,2,"Suggs, L.B.",922762,FR,Suggs,L.B.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Thompson, Joseph",624423,SR,Thompson,Joseph,12.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Thompson, Fred",811662,SO,Thompson,Fred,11.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,1.0,5.0,0.0,,,,,,,,,,,,,0.0,1.0,34.0,22.0,56.0,12.0,5.0,14.5,77.0,7.0,1.0,7.5,61.0,4.0
2009,2,"Tivis, Neal",922768,FR,Tivis,Neal,10.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Truelove, Jake",922779,FR,Truelove,Jake,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Tubbs, Royland",737445,SO,Tubbs,Royland,12.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,1.0,,,0.0,,,,0.0,,
2009,2,"Turner, Trevis",922770,JR,Turner,Trevis,12.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Walker, Jody",624428,SR,Walker,Jody,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Washington, Tony",922769,SO,Washington,Tony,11.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,1.0,,,0.0,,,,0.0,,
2009,2,"Washington, Patrick",853282,JR,Washington,Patrick,4.0,28.0,94.0,1.0,,,,,,,28.0,94.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,6.0,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Watts, Jeremy",811670,SO,Watts,Jeremy,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Webber, Matt",922763,FR,Webber,Matt,5.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Whiteside, Aston",922774,FR,Whiteside,Aston,12.0,,,,,,,,,,0.0,0.0,,,,,,,4.0,58.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,12.0,2.0,20.0,10.0,30.0,13.0,6.0,16.0,109.0,8.0,2.0,9.0,82.0,3.0
2009,2,"Wilson, Quintin",922637,SR,Wilson,Quintin,12.0,,,,,,,,,,0.0,0.0,,,,1.0,56.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,6.0,,15.0,10.0,25.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,4.0,6.0
2009,2,"Wise, Josh",737433,JR,Wise,Josh,11.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,21.0,9.0,30.0,,,0.0,,,,0.0,,2.0
2009,2,"Wolfe, Levi",646169,JR,Wolfe,Levi,9.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,0.0,,
2010,2,"Allen, Eliot",922645,JR,Allen,Eliot,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,
2010,2,"Andrews, Justin",1050790,SO,Andrews,Justin,13.0,,,,,,,,,,0.0,0.0,23.0,240.0,3.0,,,,,,,,,,,,4.0,46.0,0.0,3.0,,,,,,,,,,,,18.0,1.0,2.0,0.0,2.0,,,0.0,,,,0.0,,
2010,2,"Aspra, J.T.",1050798,JR,Aspra,J.T.,3.0,,,,,,,,,,0.0,0.0,1.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,0.0,,
2010,2,"Baggs, Nathan",922646,SO,Baggs,Nathan,11.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,5.0,9.0,14.0,2.0,1.0,2.5,26.0,1.0,1.0,1.5,16.0,1.0
2010,2,"Boles, Ryan",922756,JR,Boles,Ryan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,
2010,2,"Brown, Reggie",1050368,JR,Brown,Reggie,12.0,182.0,955.0,7.0,,,,,,,182.0,955.0,17.0,112.0,1.0,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,48.0,,,,0.0,,,0.0,,,,0.0,,
2010,2,"Brown, Cody",737439,SR,Brown,Cody,9.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,0.0,,
2010,2,"Campbell, Chancy",922638,JR,Campbell,Chancy,13.0,,,,,,,,,,0.0,0.0,30.0,355.0,0.0,,,,,,,,,1.0,0.0,0.0,9.0,229.0,1.0,1.0,,,,,,,,,,,,6.0,,,,0.0,,,0.0,,,,0.0,,
2010,2,"Carr, Casey",853277,JR,Carr,Casey,12.0,,,,,,,,,,0.0,0.0,,,,1.0,37.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,13.0,13.0,26.0,2.0,2.0,3.0,23.0,2.0,0.0,2.0,20.0,3.0
2010,2,"Chalk, Bobby",922641,JR,Chalk,Bobby,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,
2010,2,"Charleston, Jacqua",922755,SO,Charleston,Jacqua,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,
2010,2,"Copeland, Alan-Jay",952345,JR,Copeland,Alan-Jay,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,
2010,2,"Copeland, Alan-Jay",811667,JR,Copeland,Alan-Jay,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,
2010,2,"Crockett, Warren",847570,JR,Crockett,Warren,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,
2010,2,"Cuffee, Drew",1050369,SO,Cuffee,Drew,13.0,,,,,,,,,,0.0,0.0,,,,2.0,86.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,6.0,,24.0,7.0,31.0,1.0,0.0,1.0,3.0,,,0.0,,1.0
2010,2,"Cuffee, Drew",941074,SO,Cuffee,Drew,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,
2010,2,"Cuffee, Drew",922727,SO,Cuffee,Drew,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,
2010,2,"Culbert, Major",1050378,SR,Culbert,Major,13.0,,,,,,,,,,0.0,0.0,,,,3.0,3.0,0.0,,,,,,2.0,4.0,0.0,,,,,,,,,,,,,,,,0.0,,20.0,31.0,51.0,0.0,4.0,2.0,2.0,,,0.0,,3.0
2010,2,"Dudensing, Emery",811666,JR,Dudensing,Emery,10.0,,,,,,,,,,0.0,0.0,7.0,42.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,1.0,1.0,,,0.0,,,,0.0,,
2010,2,"Edwards, Eric",853278,JR,Edwards,Eric,13.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,19.0,36.0,55.0,4.0,12.0,10.0,35.0,1.0,1.0,1.5,11.0,1.0
2010,2,"Ellington, Garrett",922757,SO,Ellington,Garrett,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,
2010,2,"Ellington, Garrett",941078,SO,Ellington,Garrett,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,
2010,2,"Eshiet, ",1050796,-,Eshiet,,1.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,0.0,,
