season,team_href,dfront_avg,off_skill_avg,oline_avg,qb_avg,secndry_avg,total
2016,/cfb/schools/purdue/,0.827153333333,0.822146666667,0.81632,0.8607,0.821573333333,44.432
2016,/cfb/schools/baylor/,0.829957142857,0.87208125,0.833366666667,0.87245,0.844573333333,44.058
2016,/cfb/schools/texas-am/,0.898622222222,0.911838461538,0.8401,0.7,0.892138461538,43.6196
2016,/cfb/schools/notre-dame/,0.910875,0.914438461538,0.897133333333,0.91865,0.8861,43.281
2016,/cfb/schools/southern-california/,0.917141176471,0.9196,0.9664,0.96405,0.930918181818,42.5668
2016,/cfb/schools/penn-state/,0.86308125,0.91435,0.8669,0.8612,0.869830769231,42.1281
2016,/cfb/schools/rice/,0.792733333333,0.797394117647,0.7716,0.81515,0.774366666667,41.8926
2016,/cfb/schools/georgia-tech/,0.8522,0.842636363636,0.855383333333,0.86905,0.83833,41.5216
2016,/cfb/schools/temple/,0.81219,0.802930769231,0.74,0.801533333333,0.807176923077,41.0598
2016,/cfb/schools/maryland/,0.828727777778,0.850464285714,0.8109,0.83985,0.846236363636,41.0356
2016,/cfb/schools/oklahoma/,0.89138125,0.888184615385,0.8677,0.9239,0.900638461538,41.0038
2016,/cfb/schools/vanderbilt/,0.867113333333,0.84275,0.9025,0.86575,0.859583333333,40.9991
2016,/cfb/schools/stanford/,0.899129411765,0.882614285714,0.81245,0.9518,0.88563,40.8497
2016,/cfb/schools/north-carolina/,0.861645,0.870857142857,0.0,0.8797,0.838981818182,40.4131
2016,/cfb/schools/miami-fl/,0.888494444444,0.905861538462,0.8889,0.8906,0.873863636364,40.0517
2016,/cfb/schools/north-carolina-state/,0.860946153846,0.857292857143,0.797,0.85165,0.833161538462,39.7192
2016,/cfb/schools/illinois/,0.822,0.8277875,0.8269,0.81905,0.816307692308,39.4495
2016,/cfb/schools/minnesota/,0.821333333333,0.82145,0.7499,0.80555,0.821477777778,39.1777
2016,/cfb/schools/kent-state/,0.761647368421,0.753736363636,0.755166666667,0.783366666667,0.783184615385,39.144
2016,/cfb/schools/boston-college/,0.83225,0.8275625,0.8104,0.8509,0.8168125,38.8671
2016,/cfb/schools/syracuse/,0.82885,0.839825,0.8189,0.8291,0.815307692308,38.8613
2016,/cfb/schools/texas-christian/,0.84775,0.87894,0.8619,0.87205,0.839046153846,38.5662
2016,/cfb/schools/wake-forest/,0.8171375,0.835881818182,0.7793,0.854633333333,0.825254545455,38.5647
2016,/cfb/schools/kentucky/,0.856741176471,0.863891666667,0.8218,0.87845,0.85854,38.5601
2016,/cfb/schools/wisconsin/,0.866615384615,0.859964285714,0.8137,0.8825,0.8452,38.4676
2016,/cfb/schools/oklahoma-state/,0.861422222222,0.849554545455,0.0,0.90015,0.849808333333,38.4535
2016,/cfb/schools/south-florida/,0.830771428571,0.844492307692,0.8494,0.8537,0.833,38.4474
2016,/cfb/schools/miami-oh/,0.7785,0.785661538462,0.783825,0.812133333333,0.782541666667,38.3657
2016,/cfb/schools/texas-tech/,0.844578571429,0.8632,0.798,0.8807,0.83594,38.263
2016,/cfb/schools/northwestern/,0.84382,0.850726666667,0.8165,0.935733333333,0.8449,38.2489
2016,/cfb/schools/duke/,0.84628,0.832585714286,0.825,0.822766666667,0.817836363636,38.2475
2016,/cfb/schools/south-carolina/,0.893378947368,0.864461538462,0.0,0.91705,0.882744444444,37.991
2016,/cfb/schools/memphis/,0.79258125,0.7923125,0.77795,0.83025,0.777609090909,37.8728
2016,/cfb/schools/oregon-state/,0.815473684211,0.840269230769,0.8446,0.8405,0.81826,37.8473
