"","id","off_int","off_var","def_int","def_var","season","team_schoolname"
"1113",2097,-9.29896132461168,41.2781621969139,11.2072089111975,43.2633007903836,2014,"Campbell"
"1114",2110,0.772344505795552,41.3457859894265,4.20621792946251,43.335070936237,2012,"Central Arkansas"
"1115",2110,2.34087206715112,41.2634670110979,-2.64099089812651,43.2465996208708,2016,"Central Arkansas"
"1116",2110,6.6142134987753,31.2095739384997,8.96241493467915,32.3230135269006,2011,"Central Arkansas"
"1117",2110,-3.61652605959664,31.168835412592,-4.62357852402649,32.2803122555845,2009,"Central Arkansas"
"1118",2110,-0.602222872796347,41.2754938316192,7.11604564935539,43.2596528941427,2017,"Central Arkansas"
"1119",2110,-5.26505751946797,41.2794281006194,-4.35800433961652,43.2639464375338,2015,"Central Arkansas"
"1120",2110,0.664865416629842,41.278534902151,1.89044290341393,43.2629794840154,2014,"Central Arkansas"
"1121",2110,-4.24897294580096,41.2624951157103,1.30407263847254,43.2455749919137,2010,"Central Arkansas"
"1122",2110,-1.9214675779489,41.2947630668744,2.40449452624886,43.2819541933388,2013,"Central Arkansas"
"1123",2115,-6.63986502512513,41.2590143246613,5.48617627365373,43.241710786997,2017,NA
"1124",2116,2.99431388691705,9.98608995572431,-6.53872376835406,10.0860819351568,2016,"UCF"
"1125",2116,-1.0266356945092,9.36529466255722,-6.90135552446666,9.44862622458972,2011,"UCF"
"1126",2116,-0.906540462949439,9.42898789370471,-6.59787624205249,9.50889087634004,2009,"UCF"
"1127",2116,5.86581490136103,9.22831945322043,-6.31652366985027,9.31665790264944,2013,"UCF"
"1128",2116,-10.1622428059738,9.32848246525981,5.845669273047,9.41245278460445,2015,"UCF"
"1129",2116,1.25245923465357,9.35019844824634,-6.11256679756189,9.43435528023722,2014,"UCF"
"1130",2116,3.21518724088139,9.3467510754633,-8.82214937824518,9.43068993132505,2010,"UCF"
"1131",2116,5.19764574023245,8.72963055218458,-5.80312803587466,8.80646725297871,2012,"UCF"
"1132",2116,16.0979997359272,9.46921175893697,-5.07004388491537,9.55652411583923,2017,"UCF"
"1133",2117,-3.57924300107975,9.33249938731876,4.23216197371334,9.41674623070453,2011,"Central Michigan"
"1134",2117,-0.631983954746874,10.1111791163439,-7.3996452912081,10.2045237509005,2015,"Central Michigan"
"1135",2117,-0.140652086833186,9.32924998262683,-1.48807330106817,9.41339427213845,2016,"Central Michigan"
"1136",2117,-2.40110620140705,10.1257436148701,-0.963246846331317,10.2194642589217,2010,"Central Michigan"
"1137",2117,-0.190127389919928,10.1538144003695,5.4490488814402,10.2472107895277,2012,"Central Michigan"
"1138",2117,2.09341127592447,9.41040040668899,-2.18451110910549,9.49048392631222,2017,"Central Michigan"
"1139",2117,-6.31370603013094,9.38689293456538,0.63353042110854,9.46664222380134,2013,"Central Michigan"
"1140",2117,-3.59897544557218,9.34269448506625,-2.48433167427636,9.42686297916802,2014,"Central Michigan"
"1141",2117,6.17327291832734,9.36350979193944,-7.03292126308627,9.44758561564735,2009,"Central Michigan"
"1142",2127,-5.93365659490469,31.1700367406963,15.7545930320454,32.2816163114067,2011,"Charleston Southern"
"1143",2127,-3.89331607554139,41.2602943307715,4.04091591231554,43.2431014211027,2016,"Charleston Southern"
"1144",2127,-3.84894920939052,31.1415140460276,7.71455455272664,32.2517292458286,2015,"Charleston Southern"
"1145",2127,-9.89054599033921,31.1570575176737,1.2472364983851,32.2677725707669,2017,"Charleston Southern"
"1146",2127,-4.54852959682273,31.1574154815642,10.494561202905,32.2681638121374,2010,"Charleston Southern"
"1147",2127,-8.84471973175274,41.2605262860378,8.08582645187498,43.2433729830152,2012,"Charleston Southern"
"1148",2127,-6.74521665711597,41.2947630668744,4.26467377545191,43.2819541933388,2013,"Charleston Southern"
"1149",2127,-3.93969666316887,31.2064763829633,1.4439931776103,32.3203158616714,2014,"Charleston Southern"
"1150",2127,-5.95715967691365,31.1340066968832,14.0299952362715,32.2441508113459,2009,"Charleston Southern"
"1151",2132,-6.9700844808614,9.29355153689388,-4.20198361234734,9.3792907866444,2016,"Cincinnati"
"1152",2132,13.4134226133919,9.39438632418957,-6.59810935943524,9.47431685926635,2009,"Cincinnati"
"1153",2132,-5.62350495073329,9.33866035242298,1.44575167921688,9.42439322201114,2017,"Cincinnati"
"1154",2132,4.37225742947999,9.61542569771019,-8.79764591401534,9.68690359504821,2012,"Cincinnati"
"1155",2132,3.3368927303279,9.36060698769466,-5.50595099195596,9.44503713117625,2013,"Cincinnati"
"1156",2132,7.25206535441931,9.89188234208952,0.847174127086066,9.99448600721045,2014,"Cincinnati"
"1157",2132,3.77466916253748,9.38338562120938,0.329921976826507,9.46338739424355,2010,"Cincinnati"
"1158",2132,8.73153737863488,9.39678968515315,-0.42998652343203,9.47679403257301,2015,"Cincinnati"
"1159",2132,6.89507920100223,9.4117825501717,-6.56303934423593,9.49188415912386,2011,"Cincinnati"
"1160",2142,-4.38099575432639,41.2613115079499,0.675021846515208,43.2442090545162,2017,"Colgate"
"1161",2142,-5.72371874707288,41.2768884527924,0.255586386590769,43.2618911965755,2014,"Colgate"
"1162",2142,-2.6344776532837,41.2599365749272,3.14214650459499,43.2427024266118,2015,"Colgate"
"1163",2142,-7.81177893642012,41.2620249234148,3.85100694536687,43.2449914736883,2013,"Colgate"
"1164",2142,-8.41973082370426,41.2623686888812,0.318697557427596,43.2453754212861,2016,"Colgate"
"1165",2169,-9.74069017077496,41.2595873407373,15.5308022444321,43.2423476334827,2016,"Delaware State"
"1166",2169,-6.0383796550203,41.2619925720653,11.6112840473345,43.2449878700321,2014,"Delaware State"
"1167",2169,-4.8267971366058,31.1644609990525,16.9888729779714,32.2756423233779,2017,"Delaware State"
"1168",2169,-6.57105344740519,41.2689909281935,11.0456252162764,43.252605873503,2009,"Delaware State"
"1169",2169,-4.00512585861536,41.4457082042649,8.9034254935713,43.4424370697156,2015,"Delaware State"
"1170",2169,-3.31002718898477,41.2844242113502,-4.24239563008655,43.2706714113944,2012,"Delaware State"
"1171",2184,-1.135703839524,41.3712208333258,1.9417073525598,43.3642333298613,2014,"Duquesne"
"1172",2197,-4.99572736958705,41.2562424902473,4.82388582074208,43.2387278253783,2015,"Eastern Illinois"
"1173",2197,-0.759071115230767,31.1577574835587,4.90079311776994,32.2685379038814,2014,"Eastern Illinois"
"1174",2197,-2.70491528842863,41.2639976020717,7.71341634373578,43.2472017016138,2012,"Eastern Illinois"
"1175",2197,-1.36451910216801,41.2597024897542,2.39503412556238,43.242464757659,2011,"Eastern Illinois"
"1176",2197,7.08156082202838,31.1159425646297,-2.28811723994893,32.2245486478609,2013,"Eastern Illinois"
"1177",2197,-0.83098615134827,41.2595584832456,-3.96192702211481,43.242303354535,2016,"Eastern Illinois"
"1178",2197,-2.94365445197603,41.2686740528772,6.98827394460841,43.2522478176863,2009,"Eastern Illinois"
"1179",2197,-2.09633640615816,41.2648793960898,1.58381266526704,43.2481105151304,2010,"Eastern Illinois"
"1180",2197,-3.04876916376141,41.2598621251665,2.00618222663487,43.2426394636722,2017,"Eastern Illinois"
"1181",2198,-6.91201332487187,31.2075609285847,-0.213570377914698,32.3208410751239,2014,"Eastern Kentucky"
"1182",2198,-1.51742993238257,41.2610265131965,-2.70950985844286,43.2439565353795,2010,"Eastern Kentucky"
"1183",2198,-2.56081581707678,41.26316556392,2.51134295250613,43.2462408522099,2013,"Eastern Kentucky"
"1184",2198,-5.76626886321349,31.2077938438872,-1.66832063246707,32.3210791748284,2009,"Eastern Kentucky"
"1185",2198,-6.20730910106489,31.1720348029258,6.55063840556054,32.283695969906,2016,"Eastern Kentucky"
"1186",2198,-4.84611963975359,31.1664575993069,0.013273587840652,32.277775439357,2017,"Eastern Kentucky"
"1187",2198,-4.838462242312,41.2766831764445,-10.0207429668385,43.2609702747258,2011,"Eastern Kentucky"
"1188",2198,-6.83157873342217,41.2622319992639,5.16401183759022,43.2452249916633,2012,"Eastern Kentucky"
"1189",2198,-5.10895238079721,31.1660750645007,-0.499313314311903,32.2773160067302,2015,"Eastern Kentucky"
"1190",2199,1.01878522401986,9.40081738158011,-0.235374113387863,9.4808564965422,2016,"Eastern Michigan"
"1191",2199,-5.71011610508468,9.6155548042375,-3.31936577222476,9.68677694854403,2011,"Eastern Michigan"
"1192",2199,-6.08370730829316,9.91061562885723,15.8104360261583,10.0134071834872,2010,"Eastern Michigan"
"1193",2199,-1.30939552476594,9.21316109505456,-4.83826761694709,9.30141088849215,2017,"Eastern Michigan"
"1194",2199,-8.43524768082032,9.32672580676049,13.7213315576102,9.41070824393833,2013,"Eastern Michigan"
"1195",2199,-11.9811222490066,9.9180546557486,9.28206593351644,10.0207978017275,2014,"Eastern Michigan"
"1196",2199,-8.1289991618739,9.93681206106157,10.2217161340504,10.0396947214136,2009,"Eastern Michigan"
"1197",2199,-4.30445747250856,9.43207399832843,7.2636070146765,9.51228076550056,2012,"Eastern Michigan"
"1198",2199,-1.8280605813224,9.20442130708667,12.4462101379206,9.29212655888372,2015,"Eastern Michigan"
"1199",2210,-5.29208895031609,41.344288259419,6.98278923690976,43.3334964176085,2016,"Elon"
"1200",2210,-4.60274158175398,41.2592779839859,1.55789871332367,43.2419527145144,2009,"Elon"
"1201",2210,-1.11594749616098,41.2631798370769,3.40358180542671,43.2462367805116,2010,"Elon"
"1202",2210,-1.49243526012783,41.2603899186786,4.17331776666318,43.2432079694278,2011,"Elon"
"1203",2210,-5.32517437128635,41.2599223574192,5.50737114645849,43.2426676123679,2015,"Elon"
"1204",2210,-8.33502185859541,41.2610989851715,7.84972379070055,43.2439998078334,2012,"Elon"
"1205",2210,-6.39320463733887,41.2810418918821,10.57937026631,43.2669916134503,2013,"Elon"
"1206",2210,-2.60174916352109,41.2593192911735,5.77607997570719,43.2420513161544,2014,"Elon"
"1207",2210,-3.35229839763037,41.195992705513,2.45202559952683,43.1739532322213,2017,"Elon"
"1208",2226,-11.9322828320554,9.26843657507366,6.25498109761639,9.35669852126611,2011,"Florida Atlantic"
"1209",2226,-6.07995358465122,9.90800148541273,-1.30671192268154,10.0103420217937,2015,"Florida Atlantic"
