gameid,season,season_type,week,date,time,neutral,homeid,home_score,awayid,away_score
323612117,2012.0,3.0,1.0,2012-12-27,00:30,True,2117,98,24,21
323620150,2012.0,3.0,1.0,2012-12-27,23:30,True,150,2132,34,48
323620189,2012.0,3.0,1.0,2012-12-27,20:00,True,189,23,20,29
323620026,2012.0,3.0,1.0,2012-12-28,02:45,True,26,239,26,49
323630259,2012.0,3.0,1.0,2012-12-28,22:30,True,259,164,13,10
323632433,2012.0,3.0,1.0,2012-12-28,19:00,True,2433,195,14,45
323632641,2012.0,3.0,1.0,2012-12-29,02:00,True,2641,135,34,31
323640009,2012.0,3.0,1.0,2012-12-29,21:00,True,9,2426,62,28
323640183,2012.0,3.0,1.0,2012-12-29,20:15,True,183,277,38,14
323640204,2012.0,3.0,1.0,2012-12-29,23:55,True,204,251,27,31
323642005,2012.0,3.0,1.0,2012-12-29,16:45,True,2005,242,14,33
323640127,2012.0,3.0,1.0,2012-12-30,03:25,True,127,2628,17,16
323660059,2012.0,3.0,1.0,2012-12-31,19:00,True,59,30,21,7
323660202,2012.0,3.0,1.0,2012-12-31,20:30,True,202,66,31,17
323660238,2012.0,3.0,1.0,2012-12-31,17:00,True,238,152,38,24
323660228,2012.0,3.0,1.0,2013-01-01,00:30,True,228,99,25,24
330010024,2012.0,3.0,1.0,2013-01-01,22:00,True,24,275,20,14
330010077,2012.0,3.0,1.0,2013-01-01,17:00,True,77,344,34,20
330010130,2012.0,3.0,1.0,2013-01-01,18:00,True,130,2579,28,33
330010158,2012.0,3.0,1.0,2013-01-01,18:00,True,158,61,31,45
330010197,2012.0,3.0,1.0,2013-01-01,17:00,True,197,2509,58,14
330010052,2012.0,3.0,1.0,2013-01-02,01:50,True,52,2459,31,10
330020057,2012.0,3.0,1.0,2013-01-03,01:30,True,57,97,23,33
330032306,2012.0,3.0,1.0,2013-01-04,01:30,True,2306,2483,17,35
330040201,2012.0,3.0,1.0,2013-01-05,01:00,True,201,245,13,41
330050145,2012.0,3.0,1.0,2013-01-05,18:00,True,145,221,38,17
330062032,2012.0,3.0,1.0,2013-01-07,02:00,True,2032,2309,17,13
330070333,2012.0,3.0,1.0,2013-01-08,01:30,True,333,87,42,14
332410006,2013.0,2.0,1.0,2013-08-29,23:30,False,6,253,21,22
332410041,2013.0,2.0,1.0,2013-08-29,23:30,False,41,119,18,33
332410084,2013.0,2.0,1.0,2013-08-29,23:00,False,84,282,73,35
332410135,2013.0,2.0,1.0,2013-08-29,23:00,False,135,2439,51,23
332410154,2013.0,2.0,1.0,2013-08-29,22:30,False,154,2506,31,7
332410189,2013.0,2.0,1.0,2013-08-29,23:00,False,189,202,34,7
332412050,2013.0,2.0,1.0,2013-08-29,23:00,False,2050,2287,51,28
332412116,2013.0,2.0,1.0,2013-08-29,23:00,False,2116,2006,38,7
332412309,2013.0,2.0,1.0,2013-08-29,22:00,False,2309,2335,17,10
332412393,2013.0,2.0,1.0,2013-08-29,23:30,False,2393,2717,45,24
332412579,2013.0,2.0,1.0,2013-08-29,22:00,False,2579,153,27,10
332410023,2013.0,2.0,1.0,2013-08-30,02:00,False,23,16,24,0
332410062,2013.0,2.0,1.0,2013-08-30,03:00,False,62,30,13,30
332410238,2013.0,2.0,1.0,2013-08-30,01:15,False,238,145,35,39
332410254,2013.0,2.0,1.0,2013-08-30,00:00,False,254,328,30,26
332410278,2013.0,2.0,1.0,2013-08-30,02:30,False,278,164,52,51
332412655,2013.0,2.0,1.0,2013-08-30,00:00,False,2655,2296,34,7
332420349,2013.0,2.0,1.0,2013-08-30,23:00,False,349,2415,28,12
332422247,2013.0,2.0,1.0,2013-08-30,23:00,False,2247,2535,21,31
332420012,2013.0,2.0,1.0,2013-08-31,02:00,False,12,2464,35,0
332420127,2013.0,2.0,1.0,2013-08-31,00:00,False,127,2711,26,13
332420248,2013.0,2.0,1.0,2013-08-31,00:30,False,248,2582,62,13
332422306,2013.0,2.0,1.0,2013-08-31,00:30,False,2306,2449,21,24
332422390,2013.0,2.0,1.0,2013-08-31,00:00,False,2390,2226,34,6
332422567,2013.0,2.0,1.0,2013-08-31,00:00,False,2567,2641,23,41
332430002,2013.0,2.0,1.0,2013-08-31,23:00,False,2,265,31,24
332430008,2013.0,2.0,1.0,2013-08-31,20:00,False,8,309,34,14
332430057,2013.0,2.0,1.0,2013-08-31,16:21,False,57,2649,24,6
332430058,2013.0,2.0,1.0,2013-08-31,23:00,False,58,2377,21,53
332430059,2013.0,2.0,1.0,2013-08-31,16:00,False,59,2210,70,0
332430087,2013.0,2.0,1.0,2013-08-31,19:30,False,87,218,28,6
332430098,2013.0,2.0,1.0,2013-08-31,23:10,True,98,96,35,26
332430103,2013.0,2.0,1.0,2013-08-31,16:00,False,103,222,24,14
332430120,2013.0,2.0,1.0,2013-08-31,16:30,False,120,2229,43,10
332430130,2013.0,2.0,1.0,2013-08-31,19:30,False,130,2117,59,9
332430142,2013.0,2.0,1.0,2013-08-31,23:00,False,142,93,58,14
332430150,2013.0,2.0,1.0,2013-08-31,20:00,False,150,2428,45,0
332430151,2013.0,2.0,1.0,2013-08-31,23:00,False,151,295,52,38
332430152,2013.0,2.0,1.0,2013-08-31,16:30,False,152,2348,40,14
332430194,2013.0,2.0,1.0,2013-08-31,16:00,False,194,2084,40,20
332430197,2013.0,2.0,1.0,2013-08-31,19:30,True,197,344,21,3
332430201,2013.0,2.0,1.0,2013-08-31,23:00,False,201,2433,34,0
332430204,2013.0,2.0,1.0,2013-08-31,22:00,False,204,331,46,49
332430213,2013.0,2.0,1.0,2013-08-31,19:30,True,213,183,23,17
332430239,2013.0,2.0,1.0,2013-08-31,23:30,False,239,2747,69,3
332430245,2013.0,2.0,1.0,2013-08-31,17:00,False,245,242,52,31
332430249,2013.0,2.0,1.0,2013-08-31,23:00,False,249,70,40,6
332430258,2013.0,2.0,1.0,2013-08-31,19:30,False,258,252,19,16
332430259,2013.0,2.0,1.0,2013-08-31,21:30,True,259,333,10,35
332430275,2013.0,2.0,1.0,2013-08-31,16:00,False,275,113,45,0
332430276,2013.0,2.0,1.0,2013-08-31,23:00,False,276,193,52,14
332430277,2013.0,2.0,1.0,2013-08-31,16:00,False,277,2729,24,17
332430356,2013.0,2.0,1.0,2013-08-31,16:00,False,356,79,42,34
332432005,2013.0,2.0,1.0,2013-08-31,19:00,False,2005,2142,38,13
332432032,2013.0,2.0,1.0,2013-08-31,23:00,False,2032,2029,62,11
332432132,2013.0,2.0,1.0,2013-08-31,16:00,False,2132,2509,42,7
332432199,2013.0,2.0,1.0,2013-08-31,22:00,False,2199,47,34,24
332432294,2013.0,2.0,1.0,2013-08-31,19:30,False,2294,2459,27,30
332432483,2013.0,2.0,1.0,2013-08-31,20:00,False,2483,2447,66,3
332432572,2013.0,2.0,1.0,2013-08-31,23:00,False,2572,326,15,22
332432633,2013.0,2.0,1.0,2013-08-31,22:00,False,2633,2046,45,0
332432653,2013.0,2.0,1.0,2013-08-31,23:00,False,2653,5,34,31
332430021,2013.0,2.0,1.0,2013-09-01,00:00,False,21,2197,19,40
332430025,2013.0,2.0,1.0,2013-09-01,02:30,False,25,77,30,44
332430026,2013.0,2.0,1.0,2013-09-01,02:00,False,26,2440,58,20
332430066,2013.0,2.0,1.0,2013-09-01,00:00,False,66,2460,20,28
332430158,2013.0,2.0,1.0,2013-09-01,00:00,False,158,2751,37,34
332430167,2013.0,2.0,1.0,2013-09-01,00:00,False,167,2636,13,21
332430228,2013.0,2.0,1.0,2013-09-01,00:00,False,228,61,38,35
332430251,2013.0,2.0,1.0,2013-09-01,00:00,False,251,166,56,7
332430264,2013.0,2.0,1.0,2013-09-01,02:00,False,264,68,38,6
332432628,2013.0,2.0,1.0,2013-09-01,01:00,True,2628,99,27,37
332440036,2013.0,2.0,1.0,2013-09-01,22:00,True,36,38,27,41
332440097,2013.0,2.0,1.0,2013-09-01,19:30,False,97,195,49,7
332450221,2013.0,2.0,1.0,2013-09-03,00:00,False,221,52,13,41
332480151,2013.0,2.0,2.0,2013-09-05,23:30,False,151,2226,31,13
332480009,2013.0,2.0,2.0,2013-09-06,02:00,False,9,16,55,0
332490103,2013.0,2.0,2.0,2013-09-07,00:00,False,103,154,24,10
332492229,2013.0,2.0,2.0,2013-09-07,00:00,False,2229,2116,0,38
332500002,2013.0,2.0,2.0,2013-09-07,23:30,False,2,2032,38,9
332500008,2013.0,2.0,2.0,2013-09-07,23:00,False,8,2535,31,21
332500025,2013.0,2.0,2.0,2013-09-07,21:00,False,25,2502,37,30
332500061,2013.0,2.0,2.0,2013-09-07,20:30,False,61,2579,41,30
332500068,2013.0,2.0,2.0,2013-09-07,19:00,False,68,2630,63,14
332500077,2013.0,2.0,2.0,2013-09-07,22:00,False,77,183,48,27
332500084,2013.0,2.0,2.0,2013-09-07,22:00,False,84,2426,35,41
332500096,2013.0,2.0,2.0,2013-09-07,16:00,False,96,193,41,7
332500097,2013.0,2.0,2.0,2013-09-07,16:00,False,97,2198,44,7
332500099,2013.0,2.0,2.0,2013-09-07,23:37,False,99,5,56,17
332500113,2013.0,2.0,2.0,2013-09-07,18:00,False,113,311,14,24
332500120,2013.0,2.0,2.0,2013-09-07,20:00,False,120,295,47,10
332500127,2013.0,2.0,2.0,2013-09-07,16:00,False,127,58,21,6
332500142,2013.0,2.0,2.0,2013-09-07,19:30,False,142,2649,38,23
332500145,2013.0,2.0,2.0,2013-09-07,23:00,False,145,2546,31,13
332500152,2013.0,2.0,2.0,2013-09-07,22:00,False,152,257,23,21
332500153,2013.0,2.0,2.0,2013-09-07,16:30,False,153,2393,40,20
332500158,2013.0,2.0,2.0,2013-09-07,22:00,False,158,2572,56,13
332500164,2013.0,2.0,2.0,2013-09-07,16:00,False,164,2450,38,0
332500194,2013.0,2.0,2.0,2013-09-07,19:30,False,194,21,42,7
332500195,2013.0,2.0,2.0,2013-09-07,23:00,False,195,249,27,21
332500201,2013.0,2.0,2.0,2013-09-07,23:00,False,201,277,16,7
332500202,2013.0,2.0,2.0,2013-09-07,23:00,False,202,36,30,27
332500213,2013.0,2.0,2.0,2013-09-07,16:00,False,213,2199,45,7
332500218,2013.0,2.0,2.0,2013-09-07,16:00,False,218,248,13,22
332500228,2013.0,2.0,2.0,2013-09-07,16:30,False,228,2569,52,13
332500235,2013.0,2.0,2.0,2013-09-07,20:30,False,235,150,14,28
332500238,2013.0,2.0,2.0,2013-09-07,23:30,False,238,2046,38,3
332500239,2013.0,2.0,2.0,2013-09-07,19:30,False,239,2084,70,13
332500245,2013.0,2.0,2.0,2013-09-07,23:00,False,245,2534,65,28
332500252,2013.0,2.0,2.0,2013-09-07,23:00,False,252,251,40,21
332500254,2013.0,2.0,2.0,2013-09-07,18:00,False,254,2692,70,7
332500258,2013.0,2.0,2.0,2013-09-07,19:30,False,258,2483,10,59
332500259,2013.0,2.0,2.0,2013-09-07,17:30,False,259,2717,45,3
332500275,2013.0,2.0,2.0,2013-09-07,16:00,False,275,2635,48,0
332500276,2013.0,2.0,2.0,2013-09-07,22:30,False,276,2241,55,0
332500326,2013.0,2.0,2.0,2013-09-07,23:00,False,326,2504,28,3
332500344,2013.0,2.0,2.0,2013-09-07,19:30,False,344,2016,51,7
332500356,2013.0,2.0,2.0,2013-09-07,16:00,False,356,2132,45,17
332502005,2013.0,2.0,2.0,2013-09-07,19:30,False,2005,328,20,52
332502006,2013.0,2.0,2.0,2013-09-07,22:00,False,2006,256,35,33
332502050,2013.0,2.0,2.0,2013-09-07,17:00,False,2050,349,40,14
332502117,2013.0,2.0,2.0,2013-09-07,19:00,False,2117,160,24,21
332502247,2013.0,2.0,2.0,2013-09-07,18:00,False,2247,236,14,42
332502294,2013.0,2.0,2.0,2013-09-07,16:00,False,2294,2623,28,14
332502305,2013.0,2.0,2.0,2013-09-07,23:00,False,2305,233,31,14
332502306,2013.0,2.0,2.0,2013-09-07,22:30,False,2306,309,48,27
332502309,2013.0,2.0,2.0,2013-09-07,16:00,False,2309,189,22,41
332502348,2013.0,2.0,2.0,2013-09-07,23:00,False,2348,2320,27,14
332502390,2013.0,2.0,2.0,2013-09-07,16:00,False,2390,57,21,16
332502433,2013.0,2.0,2.0,2013-09-07,23:00,False,2433,2755,48,10
332502509,2013.0,2.0,2.0,2013-09-07,16:00,False,2509,282,20,14
332502628,2013.0,2.0,2.0,2013-09-07,16:00,False,2628,2545,38,17
332502633,2013.0,2.0,2.0,2013-09-07,16:21,False,2633,98,52,20
332502636,2013.0,2.0,2.0,2013-09-07,16:00,False,2636,197,35,56
332502641,2013.0,2.0,2.0,2013-09-07,23:00,False,2641,2617,61,13
332502653,2013.0,2.0,2.0,2013-09-07,23:00,False,2653,2542,66,3
332502655,2013.0,2.0,2.0,2013-09-07,19:30,False,2655,6,39,41
332502711,2013.0,2.0,2.0,2013-09-07,23:00,False,2711,2447,23,27
332502751,2013.0,2.0,2.0,2013-09-07,20:00,False,2751,70,42,10
332500024,2013.0,2.0,2.0,2013-09-08,03:00,False,24,23,34,13
332500030,2013.0,2.0,2.0,2013-09-08,02:30,False,30,265,7,10
332500038,2013.0,2.0,2.0,2013-09-08,00:00,False,38,2110,38,24
332500130,2013.0,2.0,2.0,2013-09-08,00:00,False,130,87,41,30
332500166,2013.0,2.0,2.0,2013-09-08,00:00,False,166,135,21,44
332500204,2013.0,2.0,2.0,2013-09-08,00:00,False,204,62,33,14
332500278,2013.0,2.0,2.0,2013-09-08,02:00,False,278,13,41,25
332502439,2013.0,2.0,2.0,2013-09-08,02:30,False,2439,12,13,58
332502440,2013.0,2.0,2.0,2013-09-08,01:05,False,2440,302,36,7
332502567,2013.0,2.0,2.0,2013-09-08,00:00,False,2567,147,31,30
332502638,2013.0,2.0,2.0,2013-09-08,00:00,False,2638,167,35,42
332552032,2013.0,2.0,3.0,2013-09-12,23:30,False,2032,2653,41,34
332552348,2013.0,2.0,3.0,2013-09-12,23:30,False,2348,2655,15,24
332552641,2013.0,2.0,3.0,2013-09-12,23:30,False,2641,2628,20,10
332560068,2013.0,2.0,3.0,2013-09-14,00:00,False,68,2005,42,20
332570002,2013.0,2.0,3.0,2013-09-14,23:00,False,2,344,24,20
332570006,2013.0,2.0,3.0,2013-09-14,23:30,False,6,98,31,24
332570008,2013.0,2.0,3.0,2013-09-14,16:21,False,8,2572,24,3
332570025,2013.0,2.0,3.0,2013-09-14,23:00,False,25,194,34,52
332570030,2013.0,2.0,3.0,2013-09-14,19:00,False,30,103,35,7
332570036,2013.0,2.0,3.0,2013-09-14,19:30,False,36,13,34,17
332570041,2013.0,2.0,3.0,2013-09-14,23:30,False,41,120,21,32
332570052,2013.0,2.0,3.0,2013-09-14,19:30,False,52,2440,62,7
332570058,2013.0,2.0,3.0,2013-09-14,23:00,False,58,2226,10,28
332570066,2013.0,2.0,3.0,2013-09-14,22:00,False,66,2294,21,27
332570070,2013.0,2.0,3.0,2013-09-14,21:00,False,70,2459,35,45
332570084,2013.0,2.0,3.0,2013-09-14,16:00,False,84,189,42,10
332570096,2013.0,2.0,3.0,2013-09-14,16:00,False,96,97,13,27
332570099,2013.0,2.0,3.0,2013-09-14,23:00,False,99,2309,45,13
332570127,2013.0,2.0,3.0,2013-09-14,18:00,False,127,2754,55,17
332570130,2013.0,2.0,3.0,2013-09-14,16:00,False,130,2006,28,24
332570135,2013.0,2.0,3.0,2013-09-14,16:00,False,135,2710,29,12
332570150,2013.0,2.0,3.0,2013-09-14,19:30,False,150,59,14,38
332570151,2013.0,2.0,3.0,2013-09-14,16:00,False,151,259,10,15
332570154,2013.0,2.0,3.0,2013-09-14,16:30,False,154,2433,19,21
332570158,2013.0,2.0,3.0,2013-09-14,16:00,False,158,26,21,41
332570164,2013.0,2.0,3.0,2013-09-14,17:00,False,164,2199,28,10
332570183,2013.0,2.0,3.0,2013-09-14,20:00,False,183,2681,54,0
332570197,2013.0,2.0,3.0,2013-09-14,23:30,False,197,2320,59,3
332570201,2013.0,2.0,3.0,2013-09-14,16:00,False,201,202,51,20
332570213,2013.0,2.0,3.0,2013-09-14,22:00,False,213,2116,31,34
332570218,2013.0,2.0,3.0,2013-09-14,17:00,False,218,2230,29,30
332570221,2013.0,2.0,3.0,2013-09-14,16:30,False,221,167,49,27
332570242,2013.0,2.0,3.0,2013-09-14,23:30,False,242,2305,23,14
332570245,2013.0,2.0,3.0,2013-09-14,19:30,False,245,333,42,49
332570249,2013.0,2.0,3.0,2013-09-14,20:00,False,249,2050,34,27
332570265,2013.0,2.0,3.0,2013-09-14,22:30,False,265,253,48,10
332570277,2013.0,2.0,3.0,2013-09-14,16:00,False,277,2247,41,7
332570295,2013.0,2.0,3.0,2013-09-14,22:00,False,295,47,76,19
332570309,2013.0,2.0,3.0,2013-09-14,23:00,False,309,2447,70,7
332570349,2013.0,2.0,3.0,2013-09-14,16:00,False,349,24,20,34
332570356,2013.0,2.0,3.0,2013-09-14,22:00,False,356,264,24,34
332572084,2013.0,2.0,3.0,2013-09-14,19:30,False,2084,2619,26,23
332572132,2013.0,2.0,3.0,2013-09-14,23:00,False,2132,2466,66,9
332572229,2013.0,2.0,3.0,2013-09-14,22:00,False,2229,2065,13,34
332572306,2013.0,2.0,3.0,2013-09-14,23:00,False,2306,113,37,7
332572393,2013.0,2.0,3.0,2013-09-14,23:00,False,2393,235,17,15
332572426,2013.0,2.0,3.0,2013-09-14,19:30,False,2426,48,51,7
332572483,2013.0,2.0,3.0,2013-09-14,19:30,False,2483,2633,59,14
332572579,2013.0,2.0,3.0,2013-09-14,23:00,False,2579,238,35,25
332572649,2013.0,2.0,3.0,2013-09-14,23:00,False,2649,331,33,21
332572751,2013.0,2.0,3.0,2013-09-14,20:00,False,2751,2458,35,7
332570009,2013.0,2.0,3.0,2013-09-15,02:30,False,9,275,32,30
332570012,2013.0,2.0,3.0,2013-09-15,02:30,False,12,2636,38,13
332570077,2013.0,2.0,3.0,2013-09-15,01:00,False,77,2711,38,17
332570166,2013.0,2.0,3.0,2013-09-15,00:00,False,166,2638,21,42
332570195,2013.0,2.0,3.0,2013-09-15,00:00,False,195,276,34,31
332570251,2013.0,2.0,3.0,2013-09-15,00:00,False,251,145,23,44
332570254,2013.0,2.0,3.0,2013-09-15,02:00,False,254,204,48,51
332570328,2013.0,2.0,3.0,2013-09-15,00:00,False,328,2692,70,6
332572439,2013.0,2.0,3.0,2013-09-15,02:00,False,2439,2117,31,21
332572509,2013.0,2.0,3.0,2013-09-15,00:00,False,2509,87,24,31
332620152,2013.0,2.0,4.0,2013-09-19,23:30,False,152,228,14,26
332630278,2013.0,2.0,4.0,2013-09-21,01:00,False,278,68,41,40
332640005,2013.0,2.0,4.0,2013-09-21,19:00,False,5,2466,52,28
332640021,2013.0,2.0,4.0,2013-09-21,23:30,False,21,204,30,34
332640024,2013.0,2.0,4.0,2013-09-21,23:00,False,24,9,42,28
332640030,2013.0,2.0,4.0,2013-09-21,19:30,False,30,328,17,14
332640052,2013.0,2.0,4.0,2013-09-21,22:00,False,52,2065,54,6
332640057,2013.0,2.0,4.0,2013-09-21,19:30,False,57,2633,31,17
332640059,2013.0,2.0,4.0,2013-09-21,16:00,False,59,153,28,20
332640061,2013.0,2.0,4.0,2013-09-21,16:21,False,61,249,45,21
332640077,2013.0,2.0,4.0,2013-09-21,19:30,False,77,311,35,21
332640087,2013.0,2.0,4.0,2013-09-21,19:30,False,87,127,17,13
332640097,2013.0,2.0,4.0,2013-09-21,16:00,False,97,2229,72,0
332640098,2013.0,2.0,4.0,2013-09-21,23:00,False,98,2415,58,17
332640099,2013.0,2.0,4.0,2013-09-21,23:45,False,99,2,35,21
332640113,2013.0,2.0,4.0,2013-09-21,16:00,False,113,238,7,24
332640120,2013.0,2.0,4.0,2013-09-21,19:30,False,120,277,37,0
332640135,2013.0,2.0,4.0,2013-09-21,16:00,False,135,23,43,24
332640150,2013.0,2.0,4.0,2013-09-21,16:30,False,150,221,55,58
332640158,2013.0,2.0,4.0,2013-09-21,19:30,False,158,2571,59,20
332640164,2013.0,2.0,4.0,2013-09-21,19:30,False,164,8,28,24
332640183,2013.0,2.0,4.0,2013-09-21,16:30,False,183,2655,52,17
332640189,2013.0,2.0,4.0,2013-09-21,19:30,False,189,93,48,7
332640193,2013.0,2.0,4.0,2013-09-21,20:00,False,193,2132,0,14
332640194,2013.0,2.0,4.0,2013-09-21,16:00,False,194,50,76,0
332640195,2013.0,2.0,4.0,2013-09-21,18:00,False,195,2046,38,0
332640213,2013.0,2.0,4.0,2013-09-21,19:30,False,213,2309,34,0
332640235,2013.0,2.0,4.0,2013-09-21,20:30,False,235,2032,31,7
332640239,2013.0,2.0,4.0,2013-09-21,20:00,False,239,2433,70,7
332640242,2013.0,2.0,4.0,2013-09-21,19:00,True,242,248,26,31
332640245,2013.0,2.0,4.0,2013-09-21,23:00,False,245,2567,42,13
332640258,2013.0,2.0,4.0,2013-09-21,19:30,False,258,2678,49,0
332640259,2013.0,2.0,4.0,2013-09-21,16:00,False,259,276,29,21
332640264,2013.0,2.0,4.0,2013-09-21,19:00,False,264,304,56,0
332640275,2013.0,2.0,4.0,2013-09-21,19:30,False,275,2509,41,10
332640295,2013.0,2.0,4.0,2013-09-21,22:00,False,295,2643,59,58
332640333,2013.0,2.0,4.0,2013-09-21,23:00,False,333,36,31,6
332640344,2013.0,2.0,4.0,2013-09-21,23:30,False,344,2653,62,7
332640349,2013.0,2.0,4.0,2013-09-21,16:00,False,349,154,11,25
332642006,2013.0,2.0,4.0,2013-09-21,22:00,False,2006,309,30,35
332642117,2013.0,2.0,4.0,2013-09-21,16:00,False,2117,2649,17,38
332642199,2013.0,2.0,4.0,2013-09-21,17:00,False,2199,2050,20,51
332642226,2013.0,2.0,4.0,2013-09-21,16:00,False,2226,2393,35,42
332642247,2013.0,2.0,4.0,2013-09-21,18:00,False,2247,55,26,32
332642294,2013.0,2.0,4.0,2013-09-21,16:00,False,2294,2711,59,3
332642305,2013.0,2.0,4.0,2013-09-21,16:00,False,2305,2348,13,10
332642390,2013.0,2.0,4.0,2013-09-21,23:00,False,2390,2542,77,7
332642459,2013.0,2.0,4.0,2013-09-21,23:00,False,2459,2197,43,39
332642641,2013.0,2.0,4.0,2013-09-21,23:00,False,2641,326,33,7
332640026,2013.0,2.0,4.0,2013-09-22,02:30,False,26,166,59,13
332640041,2013.0,2.0,4.0,2013-09-22,00:00,False,41,130,21,24
332640084,2013.0,2.0,4.0,2013-09-22,00:00,False,84,142,28,45
332640251,2013.0,2.0,4.0,2013-09-22,00:00,False,251,2306,31,21
332640252,2013.0,2.0,4.0,2013-09-22,02:15,False,252,254,13,20
332640265,2013.0,2.0,4.0,2013-09-22,02:30,False,265,70,42,0
332642005,2013.0,2.0,4.0,2013-09-22,02:15,False,2005,2751,23,56
332642439,2013.0,2.0,4.0,2013-09-22,01:00,False,2439,2710,38,7
332642440,2013.0,2.0,4.0,2013-09-22,00:05,False,2440,62,31,9
332642638,2013.0,2.0,4.0,2013-09-22,00:00,False,2638,2636,13,32
332690059,2013.0,2.0,5.0,2013-09-26,23:30,False,59,259,10,17
332690202,2013.0,2.0,5.0,2013-09-26,23:30,False,202,66,21,38
332700023,2013.0,2.0,5.0,2013-09-28,01:00,False,23,328,12,40
332700252,2013.0,2.0,5.0,2013-09-28,01:00,False,252,2393,37,10
332710008,2013.0,2.0,5.0,2013-09-28,23:00,False,8,245,33,45
332710036,2013.0,2.0,5.0,2013-09-28,19:30,False,36,2638,59,42
332710058,2013.0,2.0,5.0,2013-09-28,16:00,False,58,2390,21,49
332710061,2013.0,2.0,5.0,2013-09-28,19:30,False,61,99,44,41
332710070,2013.0,2.0,5.0,2013-09-28,21:00,False,70,218,26,24
332710087,2013.0,2.0,5.0,2013-09-28,19:30,False,87,201,21,35
332710096,2013.0,2.0,5.0,2013-09-28,23:00,False,96,57,7,24
332710098,2013.0,2.0,5.0,2013-09-28,18:00,False,98,2426,19,7
332710103,2013.0,2.0,5.0,2013-09-28,19:30,False,103,52,34,48
332710135,2013.0,2.0,5.0,2013-09-28,19:30,False,135,2294,7,23
332710142,2013.0,2.0,5.0,2013-09-28,23:30,False,142,2032,41,19
332710150,2013.0,2.0,5.0,2013-09-28,19:00,False,150,2653,38,31
332710152,2013.0,2.0,5.0,2013-09-28,19:30,False,152,2117,48,14
332710153,2013.0,2.0,5.0,2013-09-28,16:30,False,153,151,31,55
332710189,2013.0,2.0,5.0,2013-09-28,18:30,False,189,2006,31,14
332710204,2013.0,2.0,5.0,2013-09-28,19:00,False,204,38,44,17
332710221,2013.0,2.0,5.0,2013-09-28,16:30,False,221,258,14,3
332710228,2013.0,2.0,5.0,2013-09-28,19:30,False,228,154,56,7
332710238,2013.0,2.0,5.0,2013-09-28,23:30,False,238,5,52,24
332710242,2013.0,2.0,5.0,2013-09-28,23:00,False,242,2226,18,14
332710264,2013.0,2.0,5.0,2013-09-28,23:00,False,264,12,31,13
332710277,2013.0,2.0,5.0,2013-09-28,16:00,False,277,197,30,21
332710295,2013.0,2.0,5.0,2013-09-28,22:00,False,295,399,66,10
332710326,2013.0,2.0,5.0,2013-09-28,23:00,False,326,2751,42,21
332710333,2013.0,2.0,5.0,2013-09-28,22:30,False,333,145,25,0
332710356,2013.0,2.0,5.0,2013-09-28,16:00,False,356,193,50,14
332712050,2013.0,2.0,5.0,2013-09-28,19:00,False,2050,2649,31,24
332712084,2013.0,2.0,5.0,2013-09-28,19:30,False,2084,41,41,12
332712116,2013.0,2.0,5.0,2013-09-28,16:00,False,2116,2579,25,28
332712348,2013.0,2.0,5.0,2013-09-28,20:00,True,2348,349,16,35
332712433,2013.0,2.0,5.0,2013-09-28,23:00,False,2433,2655,14,31
332712509,2013.0,2.0,5.0,2013-09-28,16:00,False,2509,2459,24,55
332712628,2013.0,2.0,5.0,2013-09-28,16:00,False,2628,2567,48,17
332712633,2013.0,2.0,5.0,2013-09-28,16:21,False,2633,6,31,24
332712636,2013.0,2.0,5.0,2013-09-28,20:00,False,2636,248,28,59
332712711,2013.0,2.0,5.0,2013-09-28,23:00,False,2711,2309,14,32
332710009,2013.0,2.0,5.0,2013-09-29,02:30,False,9,30,62,41
332710062,2013.0,2.0,5.0,2013-09-29,04:00,False,62,278,37,42
332710068,2013.0,2.0,5.0,2013-09-29,02:15,False,68,2572,60,7
332710166,2013.0,2.0,5.0,2013-09-29,00:00,False,166,21,16,26
332710167,2013.0,2.0,5.0,2013-09-29,00:00,False,167,2439,42,56
332710194,2013.0,2.0,5.0,2013-09-29,00:00,False,194,275,31,24
332710265,2013.0,2.0,5.0,2013-09-29,02:00,False,265,24,17,55
332712440,2013.0,2.0,5.0,2013-09-29,00:00,False,2440,2005,45,42
332712483,2013.0,2.0,5.0,2013-09-29,02:30,False,2483,25,55,16
332760066,2013.0,2.0,6.0,2013-10-03,23:30,False,66,251,30,31
332762433,2013.0,2.0,6.0,2013-10-03,23:30,False,2433,98,10,31
332760254,2013.0,2.0,6.0,2013-10-04,02:00,False,254,26,27,34
332770021,2013.0,2.0,6.0,2013-10-05,01:00,False,21,2440,51,44
332770328,2013.0,2.0,6.0,2013-10-05,00:00,False,328,252,14,31
332780002,2013.0,2.0,6.0,2013-10-05,23:00,False,2,145,30,22
332780005,2013.0,2.0,6.0,2013-10-05,19:00,False,5,2226,23,37
332780025,2013.0,2.0,6.0,2013-10-05,20:00,False,25,265,22,44
332780038,2013.0,2.0,6.0,2013-10-05,22:00,False,38,2483,16,57
332780052,2013.0,2.0,6.0,2013-10-05,16:00,False,52,120,63,0
332780057,2013.0,2.0,6.0,2013-10-05,23:00,False,57,8,30,10
332780058,2013.0,2.0,6.0,2013-10-05,23:00,False,58,2132,26,20
332780070,2013.0,2.0,6.0,2013-10-05,21:00,False,70,278,14,61
